DATE,TIME_M,EX,SYM_ROOT,SYM_SUFFIX,SIZE,PRICE
2023-12-20,9:36:29.371963826,D,CLNE,,3,3.7493
2023-12-20,9:36:30.438413324,D,CLNE,,80,3.744
2023-12-20,9:36:32.675879409,J,CLNE,,100,3.75
2023-12-20,9:36:32.675882837,J,CLNE,,100,3.75
2023-12-20,9:36:32.676158527,C,CLNE,,1,3.75
2023-12-20,9:36:37.153402431,Q,CLNE,,200,3.75
2023-12-20,9:36:37.153936154,Q,CLNE,,100,3.75
2023-12-20,9:36:37.153937897,Q,CLNE,,100,3.75
2023-12-20,9:36:37.154002583,K,CLNE,,200,3.75
2023-12-20,9:36:37.154008448,K,CLNE,,100,3.75
2023-12-20,9:36:37.154010809,K,CLNE,,100,3.75
2023-12-20,9:36:37.154059166,Z,CLNE,,100,3.75
2023-12-20,9:36:37.154111201,U,CLNE,,100,3.75
2023-12-20,9:36:37.154384764,Q,CLNE,,486,3.75
2023-12-20,9:36:37.154398013,P,CLNE,,100,3.75
2023-12-20,9:36:40.521182225,Q,CLNE,,200,3.75
2023-12-20,9:36:41.499280689,D,CLNE,,25,3.7506
2023-12-20,9:36:43.980286443,Q,CLNE,,500,3.75
2023-12-20,9:36:44.758376929,Q,CLNE,,100,3.75
2023-12-20,9:36:44.758970623,P,CLNE,,100,3.75
2023-12-20,9:36:49.068015161,C,CLNE,,3,3.74
2023-12-20,9:36:50.770126795,D,CLNE,,20,3.75
2023-12-20,9:36:51.769075291,J,CLNE,,100,3.75
2023-12-20,9:36:59.045221076,J,CLNE,,100,3.755
2023-12-20,9:36:59.295240382,J,CLNE,,48,3.76
2023-12-20,9:37:10.661570976,D,CLNE,,100,3.755
2023-12-20,9:37:16.076251473,Q,CLNE,,100,3.75
2023-12-20,9:37:16.076267157,Q,CLNE,,500,3.75
2023-12-20,9:37:16.082007870,Q,CLNE,,100,3.745
2023-12-20,9:37:16.082010311,Q,CLNE,,100,3.74
2023-12-20,9:37:16.082012293,Q,CLNE,,4,3.74
2023-12-20,9:37:16.082015470,Q,CLNE,,300,3.74
2023-12-20,9:37:16.082018082,Q,CLNE,,300,3.74
2023-12-20,9:37:16.082020228,Q,CLNE,,100,3.74
2023-12-20,9:37:16.082022851,Q,CLNE,,100,3.74
2023-12-20,9:37:16.082026739,Q,CLNE,,100,3.74
2023-12-20,9:37:16.082028632,Q,CLNE,,100,3.74
2023-12-20,9:37:16.082028729,Q,CLNE,,496,3.74
2023-12-20,9:37:16.082112647,J,CLNE,,100,3.74
2023-12-20,9:37:16.082113250,Z,CLNE,,100,3.74
2023-12-20,9:37:16.082117621,Z,CLNE,,100,3.74
2023-12-20,9:37:16.082120944,Z,CLNE,,300,3.74
2023-12-20,9:37:16.082123143,Z,CLNE,,100,3.74
2023-12-20,9:37:16.082133618,K,CLNE,,300,3.74
2023-12-20,9:37:16.082138127,K,CLNE,,100,3.74
2023-12-20,9:37:16.082141899,K,CLNE,,300,3.74
2023-12-20,9:37:16.082144447,K,CLNE,,100,3.74
2023-12-20,9:37:16.082151960,K,CLNE,,100,3.74
2023-12-20,9:37:16.082153821,K,CLNE,,100,3.74
2023-12-20,9:37:16.082169140,U,CLNE,,400,3.74
2023-12-20,9:37:16.082169223,U,CLNE,,100,3.74
2023-12-20,9:37:16.082169304,U,CLNE,,300,3.74
2023-12-20,9:37:16.082169404,U,CLNE,,200,3.74
2023-12-20,9:37:16.082177483,U,CLNE,,100,3.74
2023-12-20,9:37:16.082181507,U,CLNE,,100,3.74
2023-12-20,9:37:16.082181591,U,CLNE,,100,3.74
2023-12-20,9:37:16.082235055,H,CLNE,,448,3.74
2023-12-20,9:37:16.082235185,H,CLNE,,852,3.74
2023-12-20,9:37:16.082388803,N,CLNE,,700,3.74
2023-12-20,9:37:16.082391749,A,CLNE,,100,3.74
2023-12-20,9:37:16.082392460,P,CLNE,,100,3.74
2023-12-20,9:37:16.082398147,P,CLNE,,100,3.74
2023-12-20,9:37:16.082398233,P,CLNE,,300,3.74
2023-12-20,9:37:16.082398327,P,CLNE,,100,3.74
2023-12-20,9:37:16.082401143,P,CLNE,,100,3.74
2023-12-20,9:37:16.082406151,P,CLNE,,100,3.74
2023-12-20,9:37:16.090300679,V,CLNE,,100,3.735
2023-12-20,9:37:16.091418393,D,CLNE,,100,3.735
2023-12-20,9:37:19.791558275,K,CLNE,,6,3.73
2023-12-20,9:37:29.829419321,J,CLNE,,100,3.73
2023-12-20,9:37:29.903282043,Q,CLNE,,100,3.73
2023-12-20,9:37:29.903864809,P,CLNE,,100,3.73
2023-12-20,9:37:29.903869611,D,CLNE,,100,3.73
2023-12-20,9:37:29.903945670,Q,CLNE,,100,3.73
2023-12-20,9:37:29.904311942,K,CLNE,,100,3.73
2023-12-20,9:37:29.904318097,K,CLNE,,100,3.73
2023-12-20,9:37:29.904318330,Q,CLNE,,100,3.73
2023-12-20,9:37:29.904319718,Q,CLNE,,105,3.73
2023-12-20,9:37:29.904321055,K,CLNE,,100,3.73
2023-12-20,9:37:29.904321240,Z,CLNE,,100,3.73
2023-12-20,9:37:29.904324489,K,CLNE,,100,3.73
2023-12-20,9:37:29.904326985,Z,CLNE,,100,3.73
2023-12-20,9:37:29.904329307,Z,CLNE,,100,3.73
2023-12-20,9:37:29.904330333,K,CLNE,,100,3.73
2023-12-20,9:37:29.904331653,Z,CLNE,,100,3.73
2023-12-20,9:37:29.904334587,Z,CLNE,,100,3.73
2023-12-20,9:37:29.904363975,H,CLNE,,900,3.73
2023-12-20,9:37:29.904365923,U,CLNE,,200,3.73
2023-12-20,9:37:29.904366022,U,CLNE,,100,3.73
2023-12-20,9:37:29.904366112,U,CLNE,,100,3.73
2023-12-20,9:37:29.904366214,U,CLNE,,100,3.73
2023-12-20,9:37:29.904376040,U,CLNE,,100,3.73
2023-12-20,9:37:29.904376134,U,CLNE,,100,3.73
2023-12-20,9:37:29.904377928,U,CLNE,,100,3.73
2023-12-20,9:37:29.904661910,Q,CLNE,,32,3.73
2023-12-20,9:37:29.904664391,X,CLNE,,2,3.73
2023-12-20,9:37:29.904712650,Q,CLNE,,67,3.73
2023-12-20,9:37:29.904715021,N,CLNE,,67,3.73
2023-12-20,9:37:29.904725215,P,CLNE,,100,3.73
2023-12-20,9:37:29.904725298,P,CLNE,,100,3.73
2023-12-20,9:37:29.904728774,P,CLNE,,100,3.73
2023-12-20,9:37:29.904728865,P,CLNE,,300,3.73
2023-12-20,9:37:29.904734488,P,CLNE,,100,3.73
2023-12-20,9:37:29.904759783,N,CLNE,,33,3.73
2023-12-20,9:37:29.904886032,H,CLNE,,67,3.73
2023-12-20,9:37:29.904886117,H,CLNE,,33,3.73
2023-12-20,9:37:29.904929661,Q,CLNE,,196,3.73
2023-12-20,9:37:29.904931303,Q,CLNE,,100,3.73
2023-12-20,9:37:29.904933586,Q,CLNE,,100,3.73
2023-12-20,9:37:29.904935462,Q,CLNE,,673,3.73
2023-12-20,9:37:29.906047135,D,CLNE,,11,3.73
2023-12-20,9:37:29.906248281,D,CLNE,,1,3.73
2023-12-20,9:37:36.823030315,Q,CLNE,,80,3.72
2023-12-20,9:37:36.823098513,Q,CLNE,,12,3.72
2023-12-20,9:37:36.823100955,Q,CLNE,,20,3.72
2023-12-20,9:37:36.823441435,U,CLNE,,100,3.72
2023-12-20,9:37:36.823443247,Q,CLNE,,500,3.72
2023-12-20,9:37:39.489057878,Q,CLNE,,2,3.72
2023-12-20,9:37:39.489621117,P,CLNE,,1,3.72
2023-12-20,9:37:39.489651696,P,CLNE,,300,3.72
2023-12-20,9:37:54.418606629,K,CLNE,,100,3.725
2023-12-20,9:38:11.859412103,J,CLNE,,100,3.73
2023-12-20,9:38:12.147133679,D,CLNE,,100,3.725
2023-12-20,9:38:12.767109840,Q,CLNE,,100,3.725
2023-12-20,9:38:16.039690032,Z,CLNE,,13,3.72
2023-12-20,9:38:18.878110733,C,CLNE,,1,3.73
2023-12-20,9:38:19.224594365,Q,CLNE,,100,3.73
2023-12-20,9:38:19.224597961,Q,CLNE,,100,3.73
2023-12-20,9:38:19.224667407,Q,CLNE,,100,3.73
2023-12-20,9:38:19.224669225,Q,CLNE,,200,3.73
2023-12-20,9:38:19.224733327,Z,CLNE,,100,3.73
2023-12-20,9:38:19.224827400,H,CLNE,,100,3.73
2023-12-20,9:38:19.224987471,N,CLNE,,100,3.73
2023-12-20,9:38:19.224998119,P,CLNE,,100,3.73
2023-12-20,9:38:19.225002366,P,CLNE,,100,3.73
2023-12-20,9:38:19.225002458,P,CLNE,,411,3.73
2023-12-20,9:38:19.231280114,J,CLNE,,100,3.73
2023-12-20,9:38:21.566209996,Q,CLNE,,100,3.73
2023-12-20,9:38:21.566221675,J,CLNE,,100,3.73
2023-12-20,9:38:21.566302523,U,CLNE,,100,3.73
2023-12-20,9:38:37.831316083,D,CLNE,,1,3.7312
2023-12-20,9:38:38.075504420,D,CLNE,,1,3.7312
2023-12-20,9:38:43.450323198,Q,CLNE,,10,3.73
2023-12-20,9:38:50.653644062,D,CLNE,,5,3.7312
2023-12-20,9:38:50.901232375,D,CLNE,,1,3.7312
2023-12-20,9:38:51.537045806,C,CLNE,,1,3.74
2023-12-20,9:38:53.917555041,D,CLNE,,3,3.7392
2023-12-20,9:38:55.999039327,D,CLNE,,5,3.7312
2023-12-20,9:39:00.149610437,Q,CLNE,,25,3.735
2023-12-20,9:39:03.957526066,Q,CLNE,,100,3.74
2023-12-20,9:39:03.957571957,Q,CLNE,,500,3.74
2023-12-20,9:39:03.957622821,U,CLNE,,100,3.74
2023-12-20,9:39:03.957956637,P,CLNE,,100,3.74
2023-12-20,9:39:03.957959123,P,CLNE,,5,3.74
2023-12-20,9:39:03.957959207,P,CLNE,,110,3.74
2023-12-20,9:39:03.958011439,D,CLNE,,100,3.74
2023-12-20,9:39:03.983558921,Z,CLNE,,100,3.74
2023-12-20,9:39:03.983562396,Z,CLNE,,100,3.74
2023-12-20,9:39:07.533309587,Q,CLNE,,200,3.74
2023-12-20,9:39:07.533351075,Q,CLNE,,500,3.74
2023-12-20,9:39:09.261208180,P,CLNE,,100,3.735
2023-12-20,9:39:11.784171803,Q,CLNE,,100,3.74
2023-12-20,9:39:11.784173372,Q,CLNE,,100,3.74
2023-12-20,9:39:11.784176051,Q,CLNE,,200,3.74
2023-12-20,9:39:11.784278351,K,CLNE,,100,3.74
2023-12-20,9:39:11.784407995,H,CLNE,,109,3.74
2023-12-20,9:39:11.784408072,H,CLNE,,891,3.74
2023-12-20,9:39:11.784742100,D,CLNE,,100,3.74
2023-12-20,9:39:19.077746459,J,CLNE,,100,3.74
2023-12-20,9:39:30.411313359,D,CLNE,,1,3.7312
2023-12-20,9:39:35.882103630,Q,CLNE,,99,3.74
2023-12-20,9:39:35.882133303,Q,CLNE,,1,3.74
2023-12-20,9:39:35.882142245,Q,CLNE,,200,3.74
2023-12-20,9:39:55.634224772,D,CLNE,,100,3.7391
2023-12-20,9:40:00.148092121,D,CLNE,,25,3.745
2023-12-20,9:40:05.093062103,P,CLNE,,27,3.74
2023-12-20,9:40:20.319465919,Q,CLNE,,100,3.74
2023-12-20,9:40:20.319480049,Q,CLNE,,500,3.74
2023-12-20,9:40:20.389383690,D,CLNE,,15,3.74
2023-12-20,9:40:23.336692357,D,CLNE,,593,3.7386
2023-12-20,9:40:23.347587935,D,CLNE,,1,3.735
2023-12-20,9:40:23.690671287,D,CLNE,,1,3.735
2023-12-20,9:40:24.247819792,D,CLNE,,4,3.735
2023-12-20,9:40:26.248430362,P,CLNE,,13,3.73
2023-12-20,9:40:26.763490941,D,CLNE,,2,3.7312
2023-12-20,9:40:27.008597469,D,CLNE,,1,3.7312
2023-12-20,9:40:33.608550517,D,CLNE,,1,3.735
2023-12-20,9:40:44.892984575,D,CLNE,,26,3.74
2023-12-20,9:41:00.131048545,Q,CLNE,,25,3.735
2023-12-20,9:41:00.143107271,D,CLNE,,100,3.735
2023-12-20,9:41:04.135187800,D,CLNE,,1,3.74
2023-12-20,9:41:04.135227960,Q,CLNE,,4,3.74
2023-12-20,9:41:04.135230268,Q,CLNE,,80,3.74
2023-12-20,9:41:04.135269526,Q,CLNE,,20,3.74
2023-12-20,9:41:04.135271069,Q,CLNE,,13,3.74
2023-12-20,9:41:04.135355967,D,CLNE,,15,3.74
2023-12-20,9:41:08.326466554,D,CLNE,,1,3.7401
2023-12-20,9:41:33.284685936,D,CLNE,,500,3.7488
2023-12-20,9:41:34.226136954,D,CLNE,,11,3.7488
2023-12-20,9:41:34.470633070,D,CLNE,,1,3.7488
2023-12-20,9:41:36.629884531,D,CLNE,,4,3.745
2023-12-20,9:41:40.589628741,D,CLNE,,2400,3.745
2023-12-20,9:42:00.238618658,D,CLNE,,25,3.745
2023-12-20,9:42:03.053225572,D,CLNE,,1,3.7488
2023-12-20,9:42:03.069753012,D,CLNE,,1,3.7488
2023-12-20,9:42:03.300517408,D,CLNE,,1,3.75
2023-12-20,9:42:07.141899098,D,CLNE,,1,3.745
2023-12-20,9:42:13.498709717,Y,CLNE,,1,3.75
2023-12-20,9:42:13.498713383,Y,CLNE,,1,3.75
2023-12-20,9:42:21.142162309,D,CLNE,,1,3.745
2023-12-20,9:42:21.147719660,Q,CLNE,,4,3.74
2023-12-20,9:42:21.147723325,Q,CLNE,,8,3.74
2023-12-20,9:42:21.147723837,Q,CLNE,,200,3.74
2023-12-20,9:42:21.147727697,Q,CLNE,,100,3.74
2023-12-20,9:42:21.147792049,Q,CLNE,,100,3.74
2023-12-20,9:42:21.148855394,D,CLNE,,11,3.74
2023-12-20,9:42:21.149312999,D,CLNE,,1,3.74
2023-12-20,9:42:21.214675797,D,CLNE,,2,3.74
2023-12-20,9:42:21.292615253,D,CLNE,,1,3.74
2023-12-20,9:42:25.561009650,D,CLNE,,1,3.73
2023-12-20,9:42:32.060454241,P,CLNE,,13,3.73
2023-12-20,9:42:36.549627101,D,CLNE,,11,3.735
2023-12-20,9:42:46.085676390,Q,CLNE,,100,3.735
2023-12-20,9:42:46.096693224,Q,CLNE,,190,3.73
2023-12-20,9:42:46.096695929,Q,CLNE,,100,3.73
2023-12-20,9:42:46.096697656,Q,CLNE,,13,3.73
2023-12-20,9:42:46.096699547,Q,CLNE,,300,3.73
2023-12-20,9:42:46.096706231,Q,CLNE,,100,3.73
2023-12-20,9:42:46.096708709,Q,CLNE,,270,3.73
2023-12-20,9:42:46.096810997,Z,CLNE,,100,3.73
2023-12-20,9:42:46.096814678,Z,CLNE,,100,3.73
2023-12-20,9:42:46.096925301,H,CLNE,,100,3.73
2023-12-20,9:42:46.097074397,N,CLNE,,200,3.73
2023-12-20,9:42:46.097086065,P,CLNE,,100,3.73
2023-12-20,9:42:46.097086151,P,CLNE,,100,3.73
2023-12-20,9:42:46.097086243,P,CLNE,,100,3.73
2023-12-20,9:42:46.097794014,D,CLNE,,11,3.73
2023-12-20,9:42:46.097875687,D,CLNE,,1,3.73
2023-12-20,9:42:46.098370019,J,CLNE,,100,3.73
2023-12-20,9:42:46.098962480,J,CLNE,,100,3.73
2023-12-20,9:42:52.786529841,K,CLNE,,100,3.725
2023-12-20,9:42:53.534968117,D,CLNE,,50,3.725
2023-12-20,9:42:55.672124803,D,CLNE,,7,3.7297
2023-12-20,9:43:18.585970436,D,CLNE,,2,3.725
2023-12-20,9:43:22.115840653,Q,CLNE,,3,3.725
2023-12-20,9:43:31.095810723,D,CLNE,,105,3.73
2023-12-20,9:43:31.096514357,D,CLNE,,5,3.725
2023-12-20,9:43:39.356160657,D,CLNE,,50,3.72
2023-12-20,9:43:39.360507658,V,CLNE,,1,3.715
2023-12-20,9:43:39.360974778,V,CLNE,,650,3.715
2023-12-20,9:43:39.361487497,V,CLNE,,650,3.715
2023-12-20,9:43:39.361580934,D,CLNE,,99,3.72
2023-12-20,9:43:39.361969212,V,CLNE,,600,3.715
2023-12-20,9:43:55.979771293,D,CLNE,,1,3.7112
2023-12-20,9:44:04.489257358,D,CLNE,,3,3.7112
2023-12-20,9:44:04.733520854,D,CLNE,,1,3.7112
2023-12-20,9:44:05.359387806,Q,CLNE,,9,3.715
2023-12-20,9:44:05.367384477,K,CLNE,,6,3.715
2023-12-20,9:44:05.367390277,K,CLNE,,100,3.715
2023-12-20,9:44:05.369170993,Z,CLNE,,100,3.715
2023-12-20,9:44:05.369174432,Z,CLNE,,85,3.715
2023-12-20,9:44:18.153910973,D,CLNE,,700,3.7188
2023-12-20,9:44:29.454740620,Q,CLNE,,7,3.705
2023-12-20,9:44:29.637533255,D,CLNE,,1,3.705
2023-12-20,9:44:31.784584241,D,CLNE,,100,3.705
2023-12-20,9:44:31.903245187,J,CLNE,,100,3.71
2023-12-20,9:44:31.932232720,K,CLNE,,6,3.705
2023-12-20,9:44:32.614781861,J,CLNE,,100,3.71
2023-12-20,9:44:41.602416787,K,CLNE,,12,3.705
2023-12-20,9:44:41.609987117,Q,CLNE,,11,3.705
2023-12-20,9:44:41.952192054,Q,CLNE,,8,3.71
2023-12-20,9:44:41.952194629,Q,CLNE,,7,3.71
2023-12-20,9:44:41.952243341,Q,CLNE,,300,3.71
2023-12-20,9:44:41.952328262,Z,CLNE,,6,3.71
2023-12-20,9:44:46.338961790,J,CLNE,,7,3.72
2023-12-20,9:44:46.394972043,Q,CLNE,,8,3.715
2023-12-20,9:44:46.396375716,K,CLNE,,11,3.715
2023-12-20,9:44:46.396946494,D,CLNE,,11,3.72
2023-12-20,9:44:46.398216925,Z,CLNE,,70,3.72
2023-12-20,9:44:47.704461359,D,CLNE,,100,3.72
2023-12-20,9:44:52.914569004,D,CLNE,,130,3.72
2023-12-20,9:44:55.390961305,D,CLNE,,100,3.72
2023-12-20,9:44:55.393380303,D,CLNE,,10,3.7157
2023-12-20,9:45:02.986217756,D,CLNE,,500,3.715
2023-12-20,9:45:02.988149273,D,CLNE,,700,3.715
2023-12-20,9:45:02.995929666,D,CLNE,,400,3.72
2023-12-20,9:45:02.998820584,Q,CLNE,,9,3.715
2023-12-20,9:45:02.998822463,Q,CLNE,,100,3.72
2023-12-20,9:45:02.998824487,Q,CLNE,,100,3.72
2023-12-20,9:45:02.998828558,Q,CLNE,,100,3.72
2023-12-20,9:45:02.998831835,Q,CLNE,,200,3.72
2023-12-20,9:45:02.998831928,Q,CLNE,,38,3.72
2023-12-20,9:45:02.998834745,Q,CLNE,,153,3.72
2023-12-20,9:45:02.999004257,Q,CLNE,,47,3.72
2023-12-20,9:45:02.999006569,Q,CLNE,,34,3.72
2023-12-20,9:45:02.999008431,Q,CLNE,,100,3.72
2023-12-20,9:45:02.999071714,K,CLNE,,9,3.715
2023-12-20,9:45:02.999079404,Z,CLNE,,10,3.72
2023-12-20,9:45:02.999086906,Z,CLNE,,100,3.72
2023-12-20,9:45:02.999088786,Z,CLNE,,4,3.72
2023-12-20,9:45:02.999100561,K,CLNE,,100,3.72
2023-12-20,9:45:02.999102721,H,CLNE,,100,3.72
2023-12-20,9:45:02.999102820,H,CLNE,,1000,3.72
2023-12-20,9:45:02.999102938,H,CLNE,,100,3.72
2023-12-20,9:45:02.999106708,K,CLNE,,100,3.72
2023-12-20,9:45:02.999122598,K,CLNE,,100,3.72
2023-12-20,9:45:02.999155581,U,CLNE,,200,3.72
2023-12-20,9:45:02.999155673,U,CLNE,,100,3.72
2023-12-20,9:45:02.999361664,P,CLNE,,100,3.72
2023-12-20,9:45:02.999361791,P,CLNE,,67,3.72
2023-12-20,9:45:02.999361935,P,CLNE,,292,3.72
2023-12-20,9:45:02.999368045,P,CLNE,,104,3.72
2023-12-20,9:45:02.999368618,A,CLNE,,100,3.72
2023-12-20,9:45:02.999371623,N,CLNE,,5,3.72
2023-12-20,9:45:02.999402653,P,CLNE,,12,3.72
2023-12-20,9:45:02.999402743,P,CLNE,,100,3.72
2023-12-20,9:45:03.000157646,Q,CLNE,,100,3.72
2023-12-20,9:45:03.000398010,Y,CLNE,,1,3.72
2023-12-20,9:45:03.052612059,Q,CLNE,,2,3.72
2023-12-20,9:45:03.052614399,Q,CLNE,,83,3.72
2023-12-20,9:45:03.052637908,Q,CLNE,,17,3.72
2023-12-20,9:45:03.052929619,Z,CLNE,,300,3.72
2023-12-20,9:45:03.052937011,K,CLNE,,700,3.72
2023-12-20,9:45:03.053038491,U,CLNE,,1,3.72
2023-12-20,9:45:03.053038623,U,CLNE,,200,3.72
2023-12-20,9:45:10.580784404,V,CLNE,,100,3.715
2023-12-20,9:45:10.581386207,V,CLNE,,650,3.715
2023-12-20,9:45:11.372327696,D,CLNE,,300,3.715
2023-12-20,9:45:11.674755413,D,CLNE,,99,3.715
2023-12-20,9:45:11.741992450,D,CLNE,,1,3.715
2023-12-20,9:45:11.824946645,J,CLNE,,100,3.71
2023-12-20,9:45:11.825076303,D,CLNE,,100,3.71
2023-12-20,9:45:11.825442552,Y,CLNE,,1,3.71
2023-12-20,9:45:13.494222817,D,CLNE,,10,3.7183
2023-12-20,9:45:15.377365377,D,CLNE,,50,3.7188
2023-12-20,9:45:23.142270123,D,CLNE,,200,3.715
2023-12-20,9:45:23.921693208,D,CLNE,,1,3.715
2023-12-20,9:45:24.436752367,D,CLNE,,1,3.71
2023-12-20,9:45:24.451007405,P,CLNE,,9,3.71
2023-12-20,9:45:25.168432487,D,CLNE,,4,3.715
2023-12-20,9:45:30.051497393,D,CLNE,,100,3.7252
2023-12-20,9:45:34.074855150,D,CLNE,,500,3.715
2023-12-20,9:45:34.076852379,D,CLNE,,55,3.715
2023-12-20,9:45:43.396103944,Q,CLNE,,13,3.71
2023-12-20,9:45:43.396106232,Q,CLNE,,100,3.71
2023-12-20,9:45:43.396108119,Q,CLNE,,50,3.71
2023-12-20,9:46:09.839830160,D,CLNE,,303,3.715
2023-12-20,9:46:19.664788314,N,CLNE,,100,3.72
2023-12-20,9:46:19.664830345,D,CLNE,,100,3.72
2023-12-20,9:46:19.943087344,K,CLNE,,100,3.72
2023-12-20,9:46:19.943090887,K,CLNE,,100,3.72
2023-12-20,9:46:19.943093651,K,CLNE,,100,3.72
2023-12-20,9:46:19.943096804,K,CLNE,,100,3.72
2023-12-20,9:46:24.155549376,D,CLNE,,200,3.7199
2023-12-20,9:46:24.260011642,Q,CLNE,,100,3.715
2023-12-20,9:46:24.270417059,Q,CLNE,,76,3.715
2023-12-20,9:46:39.675480419,D,CLNE,,100,3.72
2023-12-20,9:46:45.317677478,Q,CLNE,,1,3.72
2023-12-20,9:46:45.317679172,Q,CLNE,,1,3.72
2023-12-20,9:46:45.317682311,Q,CLNE,,100,3.72
2023-12-20,9:46:45.317683504,Q,CLNE,,100,3.72
2023-12-20,9:46:45.317687864,Q,CLNE,,100,3.72
2023-12-20,9:46:45.317708855,Q,CLNE,,200,3.72
2023-12-20,9:46:45.317712596,Q,CLNE,,100,3.72
2023-12-20,9:46:45.317714240,Q,CLNE,,100,3.72
2023-12-20,9:46:45.317716652,Q,CLNE,,100,3.72
2023-12-20,9:46:45.317965194,U,CLNE,,100,3.72
2023-12-20,9:46:45.317971831,Z,CLNE,,2,3.72
2023-12-20,9:46:45.317981539,U,CLNE,,100,3.72
2023-12-20,9:46:45.318224899,P,CLNE,,100,3.72
2023-12-20,9:46:45.318226814,P,CLNE,,200,3.72
2023-12-20,9:46:45.318382174,D,CLNE,,100,3.72
2023-12-20,9:46:45.791935654,P,CLNE,,100,3.72
2023-12-20,9:46:47.575177512,Q,CLNE,,192,3.72
2023-12-20,9:46:47.575180280,Q,CLNE,,8,3.72
2023-12-20,9:46:47.575182674,Q,CLNE,,100,3.72
2023-12-20,9:46:47.575292576,Z,CLNE,,1,3.72
2023-12-20,9:46:47.575326308,P,CLNE,,100,3.72
2023-12-20,9:47:04.933608761,Z,CLNE,,13,3.71
2023-12-20,9:47:05.675004670,Q,CLNE,,100,3.71
2023-12-20,9:47:05.675006257,Q,CLNE,,100,3.71
2023-12-20,9:47:25.177729298,D,CLNE,,200,3.7099
2023-12-20,9:47:58.538823898,D,CLNE,,203,3.705
2023-12-20,9:47:58.610237688,V,CLNE,,100,3.71
2023-12-20,9:47:58.611586526,D,CLNE,,100,3.71
2023-12-20,9:47:58.655994674,Q,CLNE,,100,3.71
2023-12-20,9:47:58.655996144,Q,CLNE,,100,3.71
2023-12-20,9:47:58.656028429,Q,CLNE,,100,3.71
2023-12-20,9:47:58.656030521,Q,CLNE,,10,3.71
2023-12-20,9:47:58.656032889,Q,CLNE,,100,3.71
2023-12-20,9:47:58.656045910,Q,CLNE,,500,3.705
2023-12-20,9:47:58.656583745,P,CLNE,,95,3.71
2023-12-20,9:47:58.656583835,P,CLNE,,110,3.71
2023-12-20,9:47:58.656586698,P,CLNE,,63,3.71
2023-12-20,9:47:58.656586839,P,CLNE,,84,3.71
2023-12-20,9:47:58.657610771,D,CLNE,,11,3.71
2023-12-20,9:47:58.657854602,D,CLNE,,1,3.71
2023-12-20,9:48:08.221594656,Q,CLNE,,1,3.71
2023-12-20,9:48:08.221597008,Q,CLNE,,100,3.71
2023-12-20,9:48:08.221599576,Q,CLNE,,100,3.71
2023-12-20,9:48:08.221927940,U,CLNE,,100,3.71
2023-12-20,9:48:08.221928017,U,CLNE,,100,3.71
2023-12-20,9:48:08.222167856,P,CLNE,,100,3.71
2023-12-20,9:48:08.222170284,P,CLNE,,100,3.71
2023-12-20,9:48:08.226884685,D,CLNE,,1,3.71
2023-12-20,9:48:11.034163718,D,CLNE,,18,3.7
2023-12-20,9:48:31.066055177,J,CLNE,,100,3.7
2023-12-20,9:48:31.069460941,D,CLNE,,1,3.7
2023-12-20,9:48:32.413395250,D,CLNE,,7,3.7088
2023-12-20,9:48:32.429977763,D,CLNE,,1,3.7088
2023-12-20,9:48:37.827630988,J,CLNE,,100,3.7
2023-12-20,9:48:38.381548735,D,CLNE,,50,3.705
2023-12-20,9:49:14.417974143,D,CLNE,,10,3.7083
2023-12-20,9:49:25.050510396,D,CLNE,,90,3.7139
2023-12-20,9:49:30.124341429,D,CLNE,,24,3.705
2023-12-20,9:49:33.851479186,D,CLNE,,300,3.7036
2023-12-20,9:49:46.005592930,D,CLNE,,3,3.7021
2023-12-20,9:49:46.338611074,Y,CLNE,,5,3.7
2023-12-20,9:49:53.042450376,Q,CLNE,,4,3.705
2023-12-20,9:50:02.708980882,D,CLNE,,1,3.705
2023-12-20,9:50:02.824874685,D,CLNE,,1,3.705
2023-12-20,9:50:03.818747346,D,CLNE,,4000,3.7001
2023-12-20,9:50:03.819257665,Q,CLNE,,15,3.7
2023-12-20,9:50:03.819259373,Q,CLNE,,12,3.7
2023-12-20,9:50:03.819261195,Q,CLNE,,100,3.7
2023-12-20,9:50:03.819263149,Q,CLNE,,100,3.7
2023-12-20,9:50:03.819267235,Q,CLNE,,100,3.7
2023-12-20,9:50:03.819269245,Q,CLNE,,100,3.7
2023-12-20,9:50:03.819271446,Q,CLNE,,73,3.7
2023-12-20,9:50:03.819313150,X,CLNE,,13,3.7
2023-12-20,9:50:03.819313713,Q,CLNE,,27,3.7
2023-12-20,9:50:03.819601860,K,CLNE,,200,3.7
2023-12-20,9:50:03.819607086,K,CLNE,,50,3.7
2023-12-20,9:50:03.819614622,K,CLNE,,100,3.7
2023-12-20,9:50:03.819865572,P,CLNE,,900,3.7
2023-12-20,9:50:03.820208788,D,CLNE,,11,3.7
2023-12-20,9:50:04.835315784,Q,CLNE,,300,3.7
2023-12-20,9:50:04.835317566,Q,CLNE,,1,3.7
2023-12-20,9:50:04.835319472,Q,CLNE,,100,3.7
2023-12-20,9:50:04.835321895,Q,CLNE,,100,3.7
2023-12-20,9:50:04.835400377,Z,CLNE,,200,3.7
2023-12-20,9:50:04.835402251,K,CLNE,,400,3.7
2023-12-20,9:50:04.835403227,Z,CLNE,,100,3.7
